survey_id,Item,Response
R_00zIerd8eSUdVYh,p05,4
R_00zIerd8eSUdVYh,p06,1
R_00zIerd8eSUdVYh,p07,2
R_00zIerd8eSUdVYh,p08,1
R_00zIerd8eSUdVYh,p09,2
R_00zIerd8eSUdVYh,p10,4
R_2aHp0znrpf5Pvdr,p01,6
R_2aHp0znrpf5Pvdr,p02,3
R_2aHp0znrpf5Pvdr,p03,5
R_2aHp0znrpf5Pvdr,p04,5
R_2aHp0znrpf5Pvdr,p05,4
R_2aHp0znrpf5Pvdr,p06,3
R_2aHp0znrpf5Pvdr,p07,5
R_2aHp0znrpf5Pvdr,p08,3
R_2aHp0znrpf5Pvdr,p09,4
R_2aHp0znrpf5Pvdr,p10,4
R_5BhCMdj3SbnMtlX,p01,7
R_5BhCMdj3SbnMtlX,p02,4
R_5BhCMdj3SbnMtlX,p03,6
R_5BhCMdj3SbnMtlX,p04,6
R_5BhCMdj3SbnMtlX,p05,7
R_5BhCMdj3SbnMtlX,p06,4
R_5BhCMdj3SbnMtlX,p07,5
R_5BhCMdj3SbnMtlX,p08,4
R_5BhCMdj3SbnMtlX,p09,3
R_5BhCMdj3SbnMtlX,p10,5
R_b3lYvogKsedp9g9,p01,7
R_b3lYvogKsedp9g9,p02,7
R_b3lYvogKsedp9g9,p03,7
R_b3lYvogKsedp9g9,p04,7
R_b3lYvogKsedp9g9,p05,7
R_b3lYvogKsedp9g9,p06,4
R_b3lYvogKsedp9g9,p07,5
R_b3lYvogKsedp9g9,p08,7
R_b3lYvogKsedp9g9,p09,4
R_b3lYvogKsedp9g9,p10,5
R_9LkiXMs7pruaxVj,p01,7
R_9LkiXMs7pruaxVj,p02,7
R_9LkiXMs7pruaxVj,p03,7
R_9LkiXMs7pruaxVj,p04,7
R_9LkiXMs7pruaxVj,p05,7
R_9LkiXMs7pruaxVj,p06,4
R_9LkiXMs7pruaxVj,p07,4
R_9LkiXMs7pruaxVj,p08,4
R_9LkiXMs7pruaxVj,p09,4
R_9LkiXMs7pruaxVj,p10,7
R_cPgf9MZjbwSOagZ,p01,7
R_cPgf9MZjbwSOagZ,p02,7
R_cPgf9MZjbwSOagZ,p03,6
R_cPgf9MZjbwSOagZ,p04,7
R_cPgf9MZjbwSOagZ,p05,7
R_cPgf9MZjbwSOagZ,p06,4
R_cPgf9MZjbwSOagZ,p07,4
R_cPgf9MZjbwSOagZ,p08,4
R_cPgf9MZjbwSOagZ,p09,2
R_cPgf9MZjbwSOagZ,p10,6
R_9mpRg6nReuvbzwN,p01,6
R_9mpRg6nReuvbzwN,p02,6
R_9mpRg6nReuvbzwN,p03,2
R_9mpRg6nReuvbzwN,p04,6
R_9mpRg6nReuvbzwN,p05,6
R_9mpRg6nReuvbzwN,p06,3
R_9mpRg6nReuvbzwN,p07,2
R_9mpRg6nReuvbzwN,p08,2
R_9mpRg6nReuvbzwN,p09,2
R_9mpRg6nReuvbzwN,p10,2
R_3IdCtu5dTw6eETP,p01,7
R_3IdCtu5dTw6eETP,p02,7
R_3IdCtu5dTw6eETP,p03,7
R_3IdCtu5dTw6eETP,p04,7
R_3IdCtu5dTw6eETP,p05,7
R_3IdCtu5dTw6eETP,p06,6
R_3IdCtu5dTw6eETP,p07,5
R_3IdCtu5dTw6eETP,p08,7
R_3IdCtu5dTw6eETP,p09,6
R_3IdCtu5dTw6eETP,p10,7
R_6R0cg5tJRUVmtSJ,p01,7
R_6R0cg5tJRUVmtSJ,p02,7
R_6R0cg5tJRUVmtSJ,p03,7
R_6R0cg5tJRUVmtSJ,p04,6
R_6R0cg5tJRUVmtSJ,p05,7
R_6R0cg5tJRUVmtSJ,p06,4
R_6R0cg5tJRUVmtSJ,p07,7
R_6R0cg5tJRUVmtSJ,p08,6
R_6R0cg5tJRUVmtSJ,p09,4
R_6R0cg5tJRUVmtSJ,p10,6
R_8f6jeBPMwZjz87b,p01,7
R_8f6jeBPMwZjz87b,p02,7
R_8f6jeBPMwZjz87b,p03,7
R_8f6jeBPMwZjz87b,p04,7
R_8f6jeBPMwZjz87b,p05,7
R_8f6jeBPMwZjz87b,p06,7
R_8f6jeBPMwZjz87b,p07,7
R_8f6jeBPMwZjz87b,p08,7
R_8f6jeBPMwZjz87b,p09,7
R_8f6jeBPMwZjz87b,p10,7
R_5u3SJJ1NHRuWr9b,p01,7
R_5u3SJJ1NHRuWr9b,p02,7
R_5u3SJJ1NHRuWr9b,p03,7
R_5u3SJJ1NHRuWr9b,p04,7
R_5u3SJJ1NHRuWr9b,p05,7
R_5u3SJJ1NHRuWr9b,p06,6
R_5u3SJJ1NHRuWr9b,p07,2
R_5u3SJJ1NHRuWr9b,p08,6
R_5u3SJJ1NHRuWr9b,p09,4
R_5u3SJJ1NHRuWr9b,p10,7
R_0lbD8vzDGVPoCa1,p01,7
R_0lbD8vzDGVPoCa1,p02,7
R_0lbD8vzDGVPoCa1,p03,7
R_0lbD8vzDGVPoCa1,p04,7
R_0lbD8vzDGVPoCa1,p05,7
R_0lbD8vzDGVPoCa1,p06,4
R_0lbD8vzDGVPoCa1,p07,4
R_0lbD8vzDGVPoCa1,p08,7
R_0lbD8vzDGVPoCa1,p09,4
R_0lbD8vzDGVPoCa1,p10,4
R_7Q9p8GY7kRTNs0t,p01,6
R_7Q9p8GY7kRTNs0t,p02,5
R_7Q9p8GY7kRTNs0t,p03,6
R_7Q9p8GY7kRTNs0t,p04,6
R_7Q9p8GY7kRTNs0t,p05,6
R_7Q9p8GY7kRTNs0t,p06,6
R_7Q9p8GY7kRTNs0t,p07,4
R_7Q9p8GY7kRTNs0t,p08,3
R_7Q9p8GY7kRTNs0t,p09,2
R_7Q9p8GY7kRTNs0t,p10,4
R_abc9kgqybd1Zszz,p01,6
R_abc9kgqybd1Zszz,p02,7
R_abc9kgqybd1Zszz,p03,7
R_abc9kgqybd1Zszz,p04,7
R_abc9kgqybd1Zszz,p05,7
R_abc9kgqybd1Zszz,p06,6
R_abc9kgqybd1Zszz,p07,7
R_abc9kgqybd1Zszz,p08,7
R_abc9kgqybd1Zszz,p09,7
R_abc9kgqybd1Zszz,p10,6
R_ex7pDXpmtltqs17,p01,6
R_ex7pDXpmtltqs17,p02,6
R_ex7pDXpmtltqs17,p03,4
R_ex7pDXpmtltqs17,p04,6
R_ex7pDXpmtltqs17,p05,7
R_ex7pDXpmtltqs17,p06,4
R_ex7pDXpmtltqs17,p07,4
R_ex7pDXpmtltqs17,p08,3
R_ex7pDXpmtltqs17,p09,3
R_ex7pDXpmtltqs17,p10,3
R_9S87SqKwWVPGmA5,p01,7
R_9S87SqKwWVPGmA5,p02,7
R_9S87SqKwWVPGmA5,p03,6
R_9S87SqKwWVPGmA5,p04,7
R_9S87SqKwWVPGmA5,p05,7
R_9S87SqKwWVPGmA5,p06,3
R_9S87SqKwWVPGmA5,p07,3
R_9S87SqKwWVPGmA5,p08,4
R_9S87SqKwWVPGmA5,p09,4
R_9S87SqKwWVPGmA5,p10,4
R_24yQpTPZQddhobz,p01,7
R_24yQpTPZQddhobz,p02,7
R_24yQpTPZQddhobz,p03,7
R_24yQpTPZQddhobz,p04,7
R_24yQpTPZQddhobz,p05,7
R_24yQpTPZQddhobz,p06,5
R_24yQpTPZQddhobz,p07,2
R_24yQpTPZQddhobz,p08,7
R_24yQpTPZQddhobz,p09,4
R_24yQpTPZQddhobz,p10,4
R_djqN4BhWX6XJY8J,p01,7
R_djqN4BhWX6XJY8J,p02,7
R_djqN4BhWX6XJY8J,p03,7
R_djqN4BhWX6XJY8J,p04,7
R_djqN4BhWX6XJY8J,p05,7
R_djqN4BhWX6XJY8J,p06,4
R_djqN4BhWX6XJY8J,p07,4
R_djqN4BhWX6XJY8J,p08,4
R_djqN4BhWX6XJY8J,p09,4
R_djqN4BhWX6XJY8J,p10,4
R_3F9m0gISxhAUMNn,p01,7
R_3F9m0gISxhAUMNn,p02,7
R_3F9m0gISxhAUMNn,p03,5
R_3F9m0gISxhAUMNn,p04,7
R_3F9m0gISxhAUMNn,p05,7
R_3F9m0gISxhAUMNn,p06,5
R_3F9m0gISxhAUMNn,p07,4
R_3F9m0gISxhAUMNn,p08,5
R_3F9m0gISxhAUMNn,p09,4
R_3F9m0gISxhAUMNn,p10,7
R_bqoy6SH9gfuZ5Up,p01,7
R_bqoy6SH9gfuZ5Up,p02,7
R_bqoy6SH9gfuZ5Up,p03,7
R_bqoy6SH9gfuZ5Up,p04,7
R_bqoy6SH9gfuZ5Up,p05,7
R_bqoy6SH9gfuZ5Up,p06,7
R_bqoy6SH9gfuZ5Up,p07,7
R_bqoy6SH9gfuZ5Up,p08,7
R_bqoy6SH9gfuZ5Up,p09,7
R_bqoy6SH9gfuZ5Up,p10,7
R_1RnU8fbO9BISYbb,p01,7
R_1RnU8fbO9BISYbb,p02,7
R_1RnU8fbO9BISYbb,p03,7
R_1RnU8fbO9BISYbb,p04,7
R_1RnU8fbO9BISYbb,p05,7
R_1RnU8fbO9BISYbb,p06,1
R_1RnU8fbO9BISYbb,p07,2
R_1RnU8fbO9BISYbb,p08,2
R_1RnU8fbO9BISYbb,p09,1
R_1RnU8fbO9BISYbb,p10,1
R_08PUpUGPS4x2vT7,p01,5
R_08PUpUGPS4x2vT7,p02,5
R_08PUpUGPS4x2vT7,p03,5
R_08PUpUGPS4x2vT7,p04,4
R_08PUpUGPS4x2vT7,p05,7
R_08PUpUGPS4x2vT7,p06,4
R_08PUpUGPS4x2vT7,p07,3
R_08PUpUGPS4x2vT7,p08,2
R_08PUpUGPS4x2vT7,p09,3
R_08PUpUGPS4x2vT7,p10,5
R_0B2Z2FvRQsYdgEd,p01,6
R_0B2Z2FvRQsYdgEd,p02,6
R_0B2Z2FvRQsYdgEd,p03,5
R_0B2Z2FvRQsYdgEd,p04,7
R_0B2Z2FvRQsYdgEd,p05,5
R_0B2Z2FvRQsYdgEd,p06,6
R_0B2Z2FvRQsYdgEd,p07,6
R_0B2Z2FvRQsYdgEd,p08,4
R_0B2Z2FvRQsYdgEd,p09,5
R_0B2Z2FvRQsYdgEd,p10,5
R_eFENOZVXUqEliRv,p01,7
R_eFENOZVXUqEliRv,p02,6
R_eFENOZVXUqEliRv,p03,7
R_eFENOZVXUqEliRv,p04,7
R_eFENOZVXUqEliRv,p05,7
R_eFENOZVXUqEliRv,p06,7
R_eFENOZVXUqEliRv,p07,6
R_eFENOZVXUqEliRv,p08,6
R_eFENOZVXUqEliRv,p09,6
R_eFENOZVXUqEliRv,p10,6
R_9AWE6N1QcZI2Xm5,p01,7
R_9AWE6N1QcZI2Xm5,p02,3
R_9AWE6N1QcZI2Xm5,p03,5
R_9AWE6N1QcZI2Xm5,p04,5
R_9AWE6N1QcZI2Xm5,p05,7
R_9AWE6N1QcZI2Xm5,p06,5
R_9AWE6N1QcZI2Xm5,p07,7
R_9AWE6N1QcZI2Xm5,p08,6
R_9AWE6N1QcZI2Xm5,p09,7
R_9AWE6N1QcZI2Xm5,p10,4
R_eyXjCGUoAcYyvrv,p01,5
R_eyXjCGUoAcYyvrv,p02,5
R_eyXjCGUoAcYyvrv,p03,5
R_eyXjCGUoAcYyvrv,p04,5
R_eyXjCGUoAcYyvrv,p05,5
R_eyXjCGUoAcYyvrv,p06,5
R_eyXjCGUoAcYyvrv,p07,3
R_eyXjCGUoAcYyvrv,p08,3
R_eyXjCGUoAcYyvrv,p09,4
R_eyXjCGUoAcYyvrv,p10,5
R_1B71km5YpynLj4p,p01,5
R_1B71km5YpynLj4p,p02,5
R_1B71km5YpynLj4p,p03,6
R_1B71km5YpynLj4p,p04,7
R_1B71km5YpynLj4p,p05,7
R_1B71km5YpynLj4p,p06,6
R_1B71km5YpynLj4p,p07,5
R_1B71km5YpynLj4p,p08,6
R_1B71km5YpynLj4p,p09,4
R_1B71km5YpynLj4p,p10,5
R_0Sq59IIgTGFhwGx,p01,2
R_0Sq59IIgTGFhwGx,p02,3
R_0Sq59IIgTGFhwGx,p03,5
R_0Sq59IIgTGFhwGx,p04,5
R_0Sq59IIgTGFhwGx,p05,6
R_0Sq59IIgTGFhwGx,p06,2
R_0Sq59IIgTGFhwGx,p07,5
R_0Sq59IIgTGFhwGx,p08,4
R_0Sq59IIgTGFhwGx,p09,3
R_0Sq59IIgTGFhwGx,p10,4
R_ehTcvDAdHbb3YAR,p01,7
R_ehTcvDAdHbb3YAR,p02,7
R_ehTcvDAdHbb3YAR,p03,6
R_ehTcvDAdHbb3YAR,p04,7
R_ehTcvDAdHbb3YAR,p05,7
R_ehTcvDAdHbb3YAR,p06,5
R_ehTcvDAdHbb3YAR,p07,6
R_ehTcvDAdHbb3YAR,p08,5
R_ehTcvDAdHbb3YAR,p09,5
R_ehTcvDAdHbb3YAR,p10,5
R_08rbQ6BY91kZAhL,p01,3
R_08rbQ6BY91kZAhL,p02,2
R_08rbQ6BY91kZAhL,p03,4
R_08rbQ6BY91kZAhL,p04,4
R_08rbQ6BY91kZAhL,p05,4
R_08rbQ6BY91kZAhL,p06,3
R_08rbQ6BY91kZAhL,p07,4
R_08rbQ6BY91kZAhL,p08,3
R_08rbQ6BY91kZAhL,p09,2
R_08rbQ6BY91kZAhL,p10,4
R_7PQhEc1n2FCDpVr,p01,6
R_7PQhEc1n2FCDpVr,p02,5
R_7PQhEc1n2FCDpVr,p03,5
R_7PQhEc1n2FCDpVr,p04,4
R_7PQhEc1n2FCDpVr,p05,3
R_7PQhEc1n2FCDpVr,p06,3
R_7PQhEc1n2FCDpVr,p07,3
R_7PQhEc1n2FCDpVr,p08,3
R_7PQhEc1n2FCDpVr,p09,6
R_7PQhEc1n2FCDpVr,p10,4
R_6KZpUo0nbFPQgPb,p01,7
R_6KZpUo0nbFPQgPb,p02,7
R_6KZpUo0nbFPQgPb,p03,7
R_6KZpUo0nbFPQgPb,p04,7
R_6KZpUo0nbFPQgPb,p05,7
R_6KZpUo0nbFPQgPb,p06,7
R_6KZpUo0nbFPQgPb,p07,7
R_6KZpUo0nbFPQgPb,p08,7
R_6KZpUo0nbFPQgPb,p09,7
R_6KZpUo0nbFPQgPb,p10,7
R_emw0NeheiubuUJf,p01,6
R_emw0NeheiubuUJf,p02,6
R_emw0NeheiubuUJf,p03,6
R_emw0NeheiubuUJf,p04,6
R_emw0NeheiubuUJf,p05,6
R_emw0NeheiubuUJf,p06,6
R_emw0NeheiubuUJf,p07,4
R_emw0NeheiubuUJf,p08,3
R_emw0NeheiubuUJf,p09,2
R_emw0NeheiubuUJf,p10,4
R_40LssZKo8HmC6e9,p01,7
R_40LssZKo8HmC6e9,p02,7
R_40LssZKo8HmC6e9,p03,7
R_40LssZKo8HmC6e9,p04,7
R_40LssZKo8HmC6e9,p05,7
R_40LssZKo8HmC6e9,p06,7
R_40LssZKo8HmC6e9,p07,6
R_40LssZKo8HmC6e9,p08,7
R_40LssZKo8HmC6e9,p09,6
R_40LssZKo8HmC6e9,p10,7
R_3OBVF10skpgXTil,p01,7
R_3OBVF10skpgXTil,p02,7
R_3OBVF10skpgXTil,p03,7
R_3OBVF10skpgXTil,p04,7
R_3OBVF10skpgXTil,p05,7
R_3OBVF10skpgXTil,p06,4
R_3OBVF10skpgXTil,p07,3
R_3OBVF10skpgXTil,p08,4
R_3OBVF10skpgXTil,p09,4
R_3OBVF10skpgXTil,p10,5
R_3QwedcdVDO6QUjr,p01,7
R_3QwedcdVDO6QUjr,p02,7
R_3QwedcdVDO6QUjr,p03,7
R_3QwedcdVDO6QUjr,p04,7
R_3QwedcdVDO6QUjr,p05,7
R_3QwedcdVDO6QUjr,p06,7
R_3QwedcdVDO6QUjr,p07,7
R_3QwedcdVDO6QUjr,p08,7
R_3QwedcdVDO6QUjr,p09,7
R_3QwedcdVDO6QUjr,p10,7
R_exI672NPxzkCqz3,p01,7
R_exI672NPxzkCqz3,p02,4
R_exI672NPxzkCqz3,p03,7
R_exI672NPxzkCqz3,p04,7
R_exI672NPxzkCqz3,p05,7
R_exI672NPxzkCqz3,p06,4
R_exI672NPxzkCqz3,p07,4
R_exI672NPxzkCqz3,p08,4
R_exI672NPxzkCqz3,p09,4
R_exI672NPxzkCqz3,p10,4
R_bC2T1TgksNWp725,p01,7
R_bC2T1TgksNWp725,p02,6
R_bC2T1TgksNWp725,p03,6
R_bC2T1TgksNWp725,p04,6
R_bC2T1TgksNWp725,p05,5
R_bC2T1TgksNWp725,p06,6
R_bC2T1TgksNWp725,p07,6
R_bC2T1TgksNWp725,p08,6
R_bC2T1TgksNWp725,p09,5
R_bC2T1TgksNWp725,p10,5
R_2fydozFUYN8IpF3,p01,7
R_2fydozFUYN8IpF3,p02,7
R_2fydozFUYN8IpF3,p03,3
R_2fydozFUYN8IpF3,p04,7
R_2fydozFUYN8IpF3,p05,7
R_2fydozFUYN8IpF3,p06,4
R_2fydozFUYN8IpF3,p07,4
R_2fydozFUYN8IpF3,p08,5
R_2fydozFUYN8IpF3,p09,4
R_2fydozFUYN8IpF3,p10,4
R_2nHI2jDcIVRfhXf,p01,5
R_2nHI2jDcIVRfhXf,p02,5
R_2nHI2jDcIVRfhXf,p03,4
R_2nHI2jDcIVRfhXf,p04,5
R_2nHI2jDcIVRfhXf,p05,3
R_2nHI2jDcIVRfhXf,p06,3
R_2nHI2jDcIVRfhXf,p07,3
R_2nHI2jDcIVRfhXf,p08,2
R_2nHI2jDcIVRfhXf,p09,3
R_2nHI2jDcIVRfhXf,p10,2
R_8qpXY8q9ZeARfPD,p01,7
R_8qpXY8q9ZeARfPD,p02,7
R_8qpXY8q9ZeARfPD,p03,7
R_8qpXY8q9ZeARfPD,p04,7
R_8qpXY8q9ZeARfPD,p05,7
R_8qpXY8q9ZeARfPD,p06,1
R_8qpXY8q9ZeARfPD,p07,1
R_8qpXY8q9ZeARfPD,p08,2
R_8qpXY8q9ZeARfPD,p09,4
R_8qpXY8q9ZeARfPD,p10,4
R_0SWs7lTTPOJfC9T,p01,7
R_0SWs7lTTPOJfC9T,p02,7
R_0SWs7lTTPOJfC9T,p03,7
R_0SWs7lTTPOJfC9T,p04,7
R_0SWs7lTTPOJfC9T,p05,7
R_0SWs7lTTPOJfC9T,p06,2
R_0SWs7lTTPOJfC9T,p07,1
R_0SWs7lTTPOJfC9T,p08,6
R_0SWs7lTTPOJfC9T,p09,1
R_0SWs7lTTPOJfC9T,p10,4
R_eaPIIQl4NKfsAWF,p01,7
R_eaPIIQl4NKfsAWF,p02,7
R_eaPIIQl4NKfsAWF,p03,5
R_eaPIIQl4NKfsAWF,p04,6
R_eaPIIQl4NKfsAWF,p05,7
R_eaPIIQl4NKfsAWF,p06,3
R_eaPIIQl4NKfsAWF,p07,2
R_eaPIIQl4NKfsAWF,p08,2
R_eaPIIQl4NKfsAWF,p09,2
R_eaPIIQl4NKfsAWF,p10,2
R_9p1arUeFlxIsKS9,p01,7
R_9p1arUeFlxIsKS9,p02,7
R_9p1arUeFlxIsKS9,p03,7
R_9p1arUeFlxIsKS9,p04,7
R_9p1arUeFlxIsKS9,p05,7
R_9p1arUeFlxIsKS9,p06,4
R_9p1arUeFlxIsKS9,p07,4
R_9p1arUeFlxIsKS9,p08,6
R_9p1arUeFlxIsKS9,p09,1
R_9p1arUeFlxIsKS9,p10,7
R_0SrUBbBvrN1RHSd,p01,7
R_0SrUBbBvrN1RHSd,p02,7
R_0SrUBbBvrN1RHSd,p03,7
R_0SrUBbBvrN1RHSd,p04,7
R_0SrUBbBvrN1RHSd,p05,7
R_0SrUBbBvrN1RHSd,p06,1
R_0SrUBbBvrN1RHSd,p07,1
R_0SrUBbBvrN1RHSd,p08,6
R_0SrUBbBvrN1RHSd,p09,1
R_0SrUBbBvrN1RHSd,p10,2
R_56jlJDEvfPpHY9v,p01,6
R_56jlJDEvfPpHY9v,p02,6
R_56jlJDEvfPpHY9v,p03,4
R_56jlJDEvfPpHY9v,p04,4
R_56jlJDEvfPpHY9v,p05,7
R_56jlJDEvfPpHY9v,p06,3
R_56jlJDEvfPpHY9v,p07,4
R_56jlJDEvfPpHY9v,p08,3
R_56jlJDEvfPpHY9v,p09,5
R_56jlJDEvfPpHY9v,p10,5
R_eDLJwin50zRMBIF,p01,7
R_eDLJwin50zRMBIF,p02,4
R_eDLJwin50zRMBIF,p03,7
R_eDLJwin50zRMBIF,p04,7
R_eDLJwin50zRMBIF,p05,7
R_eDLJwin50zRMBIF,p06,7
R_eDLJwin50zRMBIF,p07,7
R_eDLJwin50zRMBIF,p08,7
R_eDLJwin50zRMBIF,p09,4
R_eDLJwin50zRMBIF,p10,4
R_7OjveLYiZJNKvzv,p01,6
R_7OjveLYiZJNKvzv,p02,7
R_7OjveLYiZJNKvzv,p03,6
R_7OjveLYiZJNKvzv,p04,4
R_7OjveLYiZJNKvzv,p05,7
R_7OjveLYiZJNKvzv,p06,3
R_7OjveLYiZJNKvzv,p07,3
R_7OjveLYiZJNKvzv,p08,4
R_7OjveLYiZJNKvzv,p09,3
R_7OjveLYiZJNKvzv,p10,5
R_e3fl2mtyzf73zY9,p01,7
R_e3fl2mtyzf73zY9,p02,6
R_e3fl2mtyzf73zY9,p03,3
R_e3fl2mtyzf73zY9,p04,7
R_e3fl2mtyzf73zY9,p05,4
R_e3fl2mtyzf73zY9,p06,7
R_e3fl2mtyzf73zY9,p07,6
R_e3fl2mtyzf73zY9,p08,2
R_e3fl2mtyzf73zY9,p09,7
R_e3fl2mtyzf73zY9,p10,3
R_cIv93KfzoNpCtBH,p01,7
R_cIv93KfzoNpCtBH,p02,7
R_cIv93KfzoNpCtBH,p03,7
R_cIv93KfzoNpCtBH,p04,7
R_cIv93KfzoNpCtBH,p05,7
R_cIv93KfzoNpCtBH,p06,4
R_cIv93KfzoNpCtBH,p07,4
R_cIv93KfzoNpCtBH,p08,7
R_cIv93KfzoNpCtBH,p09,4
R_cIv93KfzoNpCtBH,p10,4
R_1TU3hXxwLOqG31X,p01,6
R_1TU3hXxwLOqG31X,p02,3
R_1TU3hXxwLOqG31X,p03,3
R_1TU3hXxwLOqG31X,p04,4
R_1TU3hXxwLOqG31X,p05,5
R_1TU3hXxwLOqG31X,p06,2
R_1TU3hXxwLOqG31X,p07,4
R_1TU3hXxwLOqG31X,p08,3
R_1TU3hXxwLOqG31X,p09,2
R_1TU3hXxwLOqG31X,p10,3
R_6VEDwSwPcJVVulv,p01,6
R_6VEDwSwPcJVVulv,p02,3
R_6VEDwSwPcJVVulv,p03,3
R_6VEDwSwPcJVVulv,p04,6
R_6VEDwSwPcJVVulv,p05,6
R_6VEDwSwPcJVVulv,p06,6
R_6VEDwSwPcJVVulv,p07,6
R_6VEDwSwPcJVVulv,p08,6
R_6VEDwSwPcJVVulv,p09,6
R_6VEDwSwPcJVVulv,p10,6
R_0dLmZCh1SVUw63z,p01,1
R_0dLmZCh1SVUw63z,p02,2
R_0dLmZCh1SVUw63z,p03,2
R_0dLmZCh1SVUw63z,p04,6
R_0dLmZCh1SVUw63z,p05,3
R_0dLmZCh1SVUw63z,p06,5
R_0dLmZCh1SVUw63z,p07,3
R_0dLmZCh1SVUw63z,p08,7
R_0dLmZCh1SVUw63z,p09,4
R_0dLmZCh1SVUw63z,p10,4
R_74ivsnjdaggYnR3,p01,7
R_74ivsnjdaggYnR3,p02,7
R_74ivsnjdaggYnR3,p03,2
R_74ivsnjdaggYnR3,p04,6
R_74ivsnjdaggYnR3,p05,7
R_74ivsnjdaggYnR3,p06,2
R_74ivsnjdaggYnR3,p07,2
R_74ivsnjdaggYnR3,p08,1
R_74ivsnjdaggYnR3,p09,3
R_74ivsnjdaggYnR3,p10,4
R_2rxVL1VXTnob9aZ,p01,7
R_2rxVL1VXTnob9aZ,p02,7
R_2rxVL1VXTnob9aZ,p03,7
R_2rxVL1VXTnob9aZ,p04,7
R_2rxVL1VXTnob9aZ,p05,7
R_2rxVL1VXTnob9aZ,p06,7
R_2rxVL1VXTnob9aZ,p07,4
R_2rxVL1VXTnob9aZ,p08,7
R_2rxVL1VXTnob9aZ,p09,4
R_2rxVL1VXTnob9aZ,p10,7
R_2iAcREkWwSZhxWZ,p01,7
R_2iAcREkWwSZhxWZ,p02,7
R_2iAcREkWwSZhxWZ,p03,7
R_2iAcREkWwSZhxWZ,p04,7
R_2iAcREkWwSZhxWZ,p05,7
R_2iAcREkWwSZhxWZ,p06,4
R_2iAcREkWwSZhxWZ,p07,1
R_2iAcREkWwSZhxWZ,p08,7
R_2iAcREkWwSZhxWZ,p09,1
R_2iAcREkWwSZhxWZ,p10,7
R_esx2zx4XKpUJ1KR,p01,2
R_esx2zx4XKpUJ1KR,p02,1
R_esx2zx4XKpUJ1KR,p03,6
R_esx2zx4XKpUJ1KR,p04,7
R_esx2zx4XKpUJ1KR,p05,7
R_esx2zx4XKpUJ1KR,p06,6
R_esx2zx4XKpUJ1KR,p07,2
R_esx2zx4XKpUJ1KR,p08,2
R_esx2zx4XKpUJ1KR,p09,3
R_esx2zx4XKpUJ1KR,p10,2
R_0OMAIlu4TJoJkZ7,p01,7
R_0OMAIlu4TJoJkZ7,p02,7
R_0OMAIlu4TJoJkZ7,p03,7
R_0OMAIlu4TJoJkZ7,p04,6
R_0OMAIlu4TJoJkZ7,p05,7
R_0OMAIlu4TJoJkZ7,p06,4
R_0OMAIlu4TJoJkZ7,p07,4
R_0OMAIlu4TJoJkZ7,p08,7
R_0OMAIlu4TJoJkZ7,p09,4
R_0OMAIlu4TJoJkZ7,p10,5
R_elF7L2BUAWCQx5r,p01,7
R_elF7L2BUAWCQx5r,p02,7
R_elF7L2BUAWCQx5r,p03,7
R_elF7L2BUAWCQx5r,p04,7
R_elF7L2BUAWCQx5r,p05,7
R_elF7L2BUAWCQx5r,p06,7
R_elF7L2BUAWCQx5r,p07,7
R_elF7L2BUAWCQx5r,p08,7
R_elF7L2BUAWCQx5r,p09,7
R_elF7L2BUAWCQx5r,p10,7
R_6ioxfo7wpzjmwPr,p01,7
R_6ioxfo7wpzjmwPr,p02,7
R_6ioxfo7wpzjmwPr,p03,7
R_6ioxfo7wpzjmwPr,p04,7
R_6ioxfo7wpzjmwPr,p05,7
R_6ioxfo7wpzjmwPr,p06,2
R_6ioxfo7wpzjmwPr,p07,3
R_6ioxfo7wpzjmwPr,p08,6
R_6ioxfo7wpzjmwPr,p09,3
R_6ioxfo7wpzjmwPr,p10,7
R_9L8ew45cT2hnOvP,p01,6
R_9L8ew45cT2hnOvP,p02,6
R_9L8ew45cT2hnOvP,p03,6
R_9L8ew45cT2hnOvP,p04,6
R_9L8ew45cT2hnOvP,p05,6
R_9L8ew45cT2hnOvP,p06,6
R_9L8ew45cT2hnOvP,p07,6
R_9L8ew45cT2hnOvP,p08,6
R_9L8ew45cT2hnOvP,p09,6
R_9L8ew45cT2hnOvP,p10,6
R_0iDhojYoKq3cM6h,p01,6
R_0iDhojYoKq3cM6h,p02,6
R_0iDhojYoKq3cM6h,p03,4
R_0iDhojYoKq3cM6h,p04,4
R_0iDhojYoKq3cM6h,p05,5
R_0iDhojYoKq3cM6h,p06,5
R_0iDhojYoKq3cM6h,p07,5
R_0iDhojYoKq3cM6h,p08,5
R_0iDhojYoKq3cM6h,p09,5
R_0iDhojYoKq3cM6h,p10,5
R_ddmGmsEQ1sUSnyJ,p01,7
R_ddmGmsEQ1sUSnyJ,p02,1
R_ddmGmsEQ1sUSnyJ,p03,6
R_ddmGmsEQ1sUSnyJ,p04,2
R_ddmGmsEQ1sUSnyJ,p05,1
R_ddmGmsEQ1sUSnyJ,p06,6
R_ddmGmsEQ1sUSnyJ,p07,6
R_ddmGmsEQ1sUSnyJ,p08,6
R_ddmGmsEQ1sUSnyJ,p09,7
R_ddmGmsEQ1sUSnyJ,p10,7
R_bIrnTFcgZeGQQJv,p01,7
R_bIrnTFcgZeGQQJv,p02,7
R_bIrnTFcgZeGQQJv,p03,7
